weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,shares
1,0,0,0,0,0,0,0,885
1,0,0,0,0,0,0,0,1400
1,0,0,0,0,0,0,0,667
1,0,0,0,0,0,0,0,919
1,0,0,0,0,0,0,0,4600
1,0,0,0,0,0,0,0,779
1,0,0,0,0,0,0,0,200100
1,0,0,0,0,0,0,0,670
1,0,0,0,0,0,0,0,829
1,0,0,0,0,0,0,0,1000
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,2300
1,0,0,0,0,0,0,0,890
1,0,0,0,0,0,0,0,682
1,0,0,0,0,0,0,0,6900
1,0,0,0,0,0,0,0,693
1,0,0,0,0,0,0,0,623
0,1,0,0,0,0,0,0,1200
0,1,0,0,0,0,0,0,1400
0,1,0,0,0,0,0,0,1500
0,1,0,0,0,0,0,0,772
0,1,0,0,0,0,0,0,6500
0,1,0,0,0,0,0,0,2800
0,1,0,0,0,0,0,0,851
0,1,0,0,0,0,0,0,1000
0,1,0,0,0,0,0,0,994
0,1,0,0,0,0,0,0,1300
0,1,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,975
0,1,0,0,0,0,0,0,910
0,1,0,0,0,0,0,0,1400
0,1,0,0,0,0,0,0,902
0,1,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,1400
0,1,0,0,0,0,0,0,1000
0,1,0,0,0,0,0,0,677
0,1,0,0,0,0,0,0,1400
0,1,0,0,0,0,0,0,3100
0,1,0,0,0,0,0,0,1200
0,1,0,0,0,0,0,0,1000
0,1,0,0,0,0,0,0,760
0,1,0,0,0,0,0,0,887
0,1,0,0,0,0,0,0,894
0,1,0,0,0,0,0,0,850
0,1,0,0,0,0,0,0,767
0,1,0,0,0,0,0,0,717
0,1,0,0,0,0,0,0,581
0,1,0,0,0,0,0,0,15000
0,1,0,0,0,0,0,0,541
0,1,0,0,0,0,0,0,5700
0,1,0,0,0,0,0,0,1200
0,1,0,0,0,0,0,0,1500
0,1,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,952
0,1,0,0,0,0,0,0,1400
0,1,0,0,0,0,0,0,2300
0,1,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,850
0,1,0,0,0,0,0,0,803
0,1,0,0,0,0,0,0,3000
0,1,0,0,0,0,0,0,768
0,0,1,0,0,0,0,0,29800
0,0,1,0,0,0,0,0,1900
0,0,1,0,0,0,0,0,1500
0,0,1,0,0,0,0,0,1200
0,0,1,0,0,0,0,0,1100
0,0,1,0,0,0,0,0,510
0,0,1,0,0,0,0,0,1200
0,0,1,0,0,0,0,0,724
0,0,1,0,0,0,0,0,590
0,0,1,0,0,0,0,0,609
0,0,1,0,0,0,0,0,1100
0,0,1,0,0,0,0,0,892
0,0,1,0,0,0,0,0,393
0,0,1,0,0,0,0,0,257
0,0,1,0,0,0,0,0,475
0,0,1,0,0,0,0,0,2600
0,0,1,0,0,0,0,0,392
0,0,1,0,0,0,0,0,1900
0,0,1,0,0,0,0,0,1100
0,0,1,0,0,0,0,0,536
0,0,1,0,0,0,0,0,407
0,0,1,0,0,0,0,0,713
0,0,1,0,0,0,0,0,850
0,0,1,0,0,0,0,0,1300
0,0,1,0,0,0,0,0,1100
0,0,1,0,0,0,0,0,1400
0,0,1,0,0,0,0,0,986
0,0,1,0,0,0,0,0,647
0,0,1,0,0,0,0,0,547
0,0,1,0,0,0,0,0,2600
0,0,1,0,0,0,0,0,352
0,0,1,0,0,0,0,0,576
0,0,1,0,0,0,0,0,381
0,0,1,0,0,0,0,0,3000
0,0,1,0,0,0,0,0,746
0,0,1,0,0,0,0,0,914
0,0,1,0,0,0,0,0,6300
0,0,1,0,0,0,0,0,1000
0,0,1,0,0,0,0,0,3600
0,0,1,0,0,0,0,0,823
0,0,1,0,0,0,0,0,1500
0,0,1,0,0,0,0,0,3200
0,0,1,0,0,0,0,0,973
0,0,1,0,0,0,0,0,1200
0,0,1,0,0,0,0,0,832
0,0,1,0,0,0,0,0,2700
0,0,1,0,0,0,0,0,898
0,0,0,1,0,0,0,0,1300
0,0,0,1,0,0,0,0,721
0,0,0,1,0,0,0,0,8100
0,0,0,1,0,0,0,0,1300
0,0,0,1,0,0,0,0,1600
0,0,0,1,0,0,0,0,20400
0,0,0,1,0,0,0,0,4700
0,0,0,1,0,0,0,0,801
0,0,0,1,0,0,0,0,30000
0,0,0,1,0,0,0,0,497
0,0,0,1,0,0,0,0,5600
0,0,0,1,0,0,0,0,954
0,0,0,1,0,0,0,0,1400
0,0,0,1,0,0,0,0,1200
0,0,0,1,0,0,0,0,740
0,0,0,1,0,0,0,0,7400
0,0,0,1,0,0,0,0,6100
0,0,0,1,0,0,0,0,686
0,0,0,1,0,0,0,0,1500
0,0,0,1,0,0,0,0,2700
0,0,0,1,0,0,0,0,1200
0,0,0,1,0,0,0,0,7400
0,0,0,1,0,0,0,0,687
0,0,0,1,0,0,0,0,592
0,0,0,1,0,0,0,0,787
0,0,0,1,0,0,0,0,4600
0,0,0,1,0,0,0,0,12700
0,0,0,1,0,0,0,0,686
0,0,0,1,0,0,0,0,3500
0,0,0,1,0,0,0,0,1500
0,0,0,1,0,0,0,0,1300
0,0,0,1,0,0,0,0,843
0,0,0,1,0,0,0,0,13300
0,0,0,1,0,0,0,0,1900
0,0,0,1,0,0,0,0,1100
0,0,0,1,0,0,0,0,769
0,0,0,1,0,0,0,0,1000
0,0,0,1,0,0,0,0,3700
0,0,0,1,0,0,0,0,1000
0,0,0,0,1,0,0,0,10600
0,0,0,0,1,0,0,0,3200
0,0,0,0,1,0,0,0,1500
0,0,0,0,1,0,0,0,1200
0,0,0,0,1,0,0,0,2200
0,0,0,0,1,0,0,0,1400
0,0,0,0,1,0,0,0,812
0,0,0,0,1,0,0,0,1400
0,0,0,0,1,0,0,0,590
0,0,0,0,1,0,0,0,854
0,0,0,0,1,0,0,0,1900
0,0,0,0,1,0,0,0,1200
0,0,0,0,1,0,0,0,2700
0,0,0,0,1,0,0,0,1400
0,0,0,0,1,0,0,0,3900
0,0,0,0,1,0,0,0,806
0,0,0,0,1,0,0,0,119100
0,0,0,0,1,0,0,0,3400
0,0,0,0,1,0,0,0,2400
0,0,0,0,1,0,0,0,947
0,0,0,0,1,0,0,0,1400
0,0,0,0,1,0,0,0,2500
0,0,0,0,1,0,0,0,2500
0,0,0,0,1,0,0,0,933
0,0,0,0,1,0,0,0,1300
0,0,0,0,1,0,0,0,2500
0,0,0,0,1,0,0,0,3300
0,0,0,0,1,0,0,0,887
0,0,0,0,1,0,0,0,2300
0,0,0,0,1,0,0,0,1000
0,0,0,0,1,0,0,0,1400
0,0,0,0,1,0,0,0,907
0,0,0,0,1,0,0,0,2800
0,0,0,0,1,0,0,0,2900
0,0,0,0,0,1,0,1,2200
0,0,0,0,0,1,0,1,4300
0,0,0,0,0,1,0,1,2100
0,0,0,0,0,1,0,1,1100
0,0,0,0,0,1,0,1,1500
0,0,0,0,0,1,0,1,1700
0,0,0,0,0,1,0,1,1200
0,0,0,0,0,1,0,1,806
0,0,0,0,0,1,0,1,5400
0,0,0,0,0,1,0,1,16800
0,0,0,0,0,1,0,1,1300
0,0,0,0,0,1,0,1,1600
0,0,0,0,0,1,0,1,1500
0,0,0,0,0,1,0,1,1700
0,0,0,0,0,1,0,1,1000
0,0,0,0,0,0,1,1,872
0,0,0,0,0,0,1,1,2200
0,0,0,0,0,0,1,1,3400
0,0,0,0,0,0,1,1,3600
0,0,0,0,0,0,1,1,1200
0,0,0,0,0,0,1,1,1500
0,0,0,0,0,0,1,1,1700
0,0,0,0,0,0,1,1,3900
0,0,0,0,0,0,1,1,822
0,0,0,0,0,0,1,1,2000
0,0,0,0,0,0,1,1,1200
0,0,0,0,0,0,1,1,2400
0,0,0,0,0,0,1,1,1600
0,0,0,0,0,0,1,1,2800
0,0,0,0,0,0,1,1,711
0,0,0,0,0,0,1,1,1800
0,0,0,0,0,0,1,1,921
0,0,0,0,0,0,1,1,14400
1,0,0,0,0,0,0,0,1400
1,0,0,0,0,0,0,0,1300
1,0,0,0,0,0,0,0,2100
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,1500
1,0,0,0,0,0,0,0,1700
1,0,0,0,0,0,0,0,3300
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,983
1,0,0,0,0,0,0,0,681
1,0,0,0,0,0,0,0,848
1,0,0,0,0,0,0,0,3000
1,0,0,0,0,0,0,0,1900
1,0,0,0,0,0,0,0,5100
1,0,0,0,0,0,0,0,3200
1,0,0,0,0,0,0,0,4200
1,0,0,0,0,0,0,0,929
1,0,0,0,0,0,0,0,6500
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,4800
1,0,0,0,0,0,0,0,10000
1,0,0,0,0,0,0,0,897
1,0,0,0,0,0,0,0,200
1,0,0,0,0,0,0,0,1300
1,0,0,0,0,0,0,0,1300
1,0,0,0,0,0,0,0,1900
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,1900
1,0,0,0,0,0,0,0,9300
1,0,0,0,0,0,0,0,1600
1,0,0,0,0,0,0,0,1800
1,0,0,0,0,0,0,0,818
1,0,0,0,0,0,0,0,964
1,0,0,0,0,0,0,0,3300
1,0,0,0,0,0,0,0,1600
1,0,0,0,0,0,0,0,963
1,0,0,0,0,0,0,0,877
1,0,0,0,0,0,0,0,1200
0,1,0,0,0,0,0,0,823
0,1,0,0,0,0,0,0,634
0,1,0,0,0,0,0,0,826
0,1,0,0,0,0,0,0,5400
0,1,0,0,0,0,0,0,704
0,1,0,0,0,0,0,0,753
0,1,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,716
0,1,0,0,0,0,0,0,924
0,1,0,0,0,0,0,0,1300
0,1,0,0,0,0,0,0,1300
0,1,0,0,0,0,0,0,1300
0,1,0,0,0,0,0,0,823
0,1,0,0,0,0,0,0,8900
0,1,0,0,0,0,0,0,3400
0,1,0,0,0,0,0,0,1400
0,1,0,0,0,0,0,0,393
0,1,0,0,0,0,0,0,1500
0,1,0,0,0,0,0,0,2200
0,1,0,0,0,0,0,0,2400
0,1,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,475
0,1,0,0,0,0,0,0,1900
0,1,0,0,0,0,0,0,631
0,1,0,0,0,0,0,0,1400
0,1,0,0,0,0,0,0,890
0,1,0,0,0,0,0,0,2400
0,1,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,3300
0,1,0,0,0,0,0,0,927
0,1,0,0,0,0,0,0,13000
0,1,0,0,0,0,0,0,823
0,1,0,0,0,0,0,0,693
0,1,0,0,0,0,0,0,1400
0,1,0,0,0,0,0,0,3700
0,1,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,1800
0,1,0,0,0,0,0,0,1800
0,1,0,0,0,0,0,0,548
0,1,0,0,0,0,0,0,878
0,1,0,0,0,0,0,0,779
0,1,0,0,0,0,0,0,822
0,1,0,0,0,0,0,0,750
0,1,0,0,0,0,0,0,1500
0,1,0,0,0,0,0,0,818
0,1,0,0,0,0,0,0,3700
0,1,0,0,0,0,0,0,705
0,0,1,0,0,0,0,0,565
0,0,1,0,0,0,0,0,2100
0,0,1,0,0,0,0,0,1200
0,0,1,0,0,0,0,0,7000
0,0,1,0,0,0,0,0,1100
0,0,1,0,0,0,0,0,945
0,0,1,0,0,0,0,0,1100
0,0,1,0,0,0,0,0,609
0,0,1,0,0,0,0,0,1100
0,0,1,0,0,0,0,0,706
0,0,1,0,0,0,0,0,2200
0,0,1,0,0,0,0,0,665
0,0,1,0,0,0,0,0,412
0,0,1,0,0,0,0,0,725
0,0,1,0,0,0,0,0,581
0,0,1,0,0,0,0,0,472
0,0,1,0,0,0,0,0,2400
0,0,1,0,0,0,0,0,2100
0,0,1,0,0,0,0,0,838
0,0,1,0,0,0,0,0,1300
0,0,1,0,0,0,0,0,891
0,0,1,0,0,0,0,0,1400
0,0,1,0,0,0,0,0,1000
0,0,1,0,0,0,0,0,2300
0,0,1,0,0,0,0,0,3100
0,0,1,0,0,0,0,0,4800
0,0,1,0,0,0,0,0,4400
0,0,1,0,0,0,0,0,1700
0,0,1,0,0,0,0,0,3000
0,0,1,0,0,0,0,0,1400
0,0,1,0,0,0,0,0,3300
0,0,1,0,0,0,0,0,1700
0,0,1,0,0,0,0,0,844
0,0,1,0,0,0,0,0,2800
0,0,1,0,0,0,0,0,1500
0,0,1,0,0,0,0,0,1800
0,0,1,0,0,0,0,0,1300
0,0,1,0,0,0,0,0,452
0,0,1,0,0,0,0,0,1500
0,0,1,0,0,0,0,0,896
0,0,1,0,0,0,0,0,552
0,0,1,0,0,0,0,0,2800
0,0,1,0,0,0,0,0,1100
0,0,1,0,0,0,0,0,818
0,0,1,0,0,0,0,0,1900
0,0,1,0,0,0,0,0,1500
0,0,1,0,0,0,0,0,928
0,0,1,0,0,0,0,0,861
0,0,1,0,0,0,0,0,729
0,0,1,0,0,0,0,0,1200
0,0,1,0,0,0,0,0,732
0,0,1,0,0,0,0,0,634
0,0,1,0,0,0,0,0,1200
0,0,1,0,0,0,0,0,738
0,0,1,0,0,0,0,0,18600
0,0,1,0,0,0,0,0,1100
0,0,1,0,0,0,0,0,771
0,0,1,0,0,0,0,0,811
0,0,0,1,0,0,0,0,2700
0,0,0,1,0,0,0,0,2900
0,0,0,1,0,0,0,0,1200
0,0,0,1,0,0,0,0,5700
0,0,0,1,0,0,0,0,12500
0,0,0,1,0,0,0,0,749
0,0,0,1,0,0,0,0,562
0,0,0,1,0,0,0,0,654
0,0,0,1,0,0,0,0,901
0,0,0,1,0,0,0,0,1900
0,0,0,1,0,0,0,0,1200
0,0,0,1,0,0,0,0,583
0,0,0,1,0,0,0,0,716
0,0,0,1,0,0,0,0,1000
0,0,0,1,0,0,0,0,895
0,0,0,1,0,0,0,0,936
0,0,0,1,0,0,0,0,920
0,0,0,1,0,0,0,0,781
0,0,0,1,0,0,0,0,1400
0,0,0,1,0,0,0,0,53000
0,0,0,1,0,0,0,0,835
0,0,0,1,0,0,0,0,968
0,0,0,1,0,0,0,0,743
0,0,0,1,0,0,0,0,1900
0,0,0,1,0,0,0,0,752
0,0,0,1,0,0,0,0,2300
0,0,0,1,0,0,0,0,703
0,0,0,1,0,0,0,0,1600
0,0,0,1,0,0,0,0,829
0,0,0,1,0,0,0,0,952
0,0,0,1,0,0,0,0,10300
0,0,0,1,0,0,0,0,786
0,0,0,1,0,0,0,0,552
0,0,0,1,0,0,0,0,1500
0,0,0,1,0,0,0,0,100200
0,0,0,1,0,0,0,0,1100
0,0,0,1,0,0,0,0,5500
0,0,0,1,0,0,0,0,2400
0,0,0,1,0,0,0,0,1500
0,0,0,1,0,0,0,0,4600
0,0,0,1,0,0,0,0,1300
0,0,0,1,0,0,0,0,997
0,0,0,1,0,0,0,0,5600
0,0,0,1,0,0,0,0,1500
0,0,0,1,0,0,0,0,960
0,0,0,0,1,0,0,0,1100
0,0,0,0,1,0,0,0,1000
0,0,0,0,1,0,0,0,1100
0,0,0,0,1,0,0,0,762
0,0,0,0,1,0,0,0,793
0,0,0,0,1,0,0,0,3500
0,0,0,0,1,0,0,0,2700
0,0,0,0,1,0,0,0,6300
0,0,0,0,1,0,0,0,1600
0,0,0,0,1,0,0,0,3900
0,0,0,0,1,0,0,0,1100
0,0,0,0,1,0,0,0,750
0,0,0,0,1,0,0,0,1000
0,0,0,0,1,0,0,0,1000
0,0,0,0,1,0,0,0,1100
0,0,0,0,1,0,0,0,712
0,0,0,0,1,0,0,0,9700
0,0,0,0,1,0,0,0,961
0,0,0,0,1,0,0,0,2100
0,0,0,0,1,0,0,0,1200
0,0,0,0,1,0,0,0,741
0,0,0,0,1,0,0,0,3900
0,0,0,0,1,0,0,0,969
0,0,0,0,1,0,0,0,940
0,0,0,0,1,0,0,0,936
0,0,0,0,1,0,0,0,900
0,0,0,0,1,0,0,0,4000
0,0,0,0,0,1,0,1,896
0,0,0,0,0,1,0,1,10000
0,0,0,0,0,1,0,1,1200
0,0,0,0,0,1,0,1,1600
0,0,0,0,0,1,0,1,987
0,0,0,0,0,1,0,1,1300
0,0,0,0,0,1,0,1,1200
0,0,0,0,0,1,0,1,1500
0,0,0,0,0,1,0,1,2500
0,0,0,0,0,1,0,1,75500
0,0,0,0,0,0,1,1,10800
0,0,0,0,0,0,1,1,1900
0,0,0,0,0,0,1,1,1800
0,0,0,0,0,0,1,1,2900
0,0,0,0,0,0,1,1,1600
0,0,0,0,0,0,1,1,1800
0,0,0,0,0,0,1,1,27100
0,0,0,0,0,0,1,1,6200
0,0,0,0,0,0,1,1,4200
0,0,0,0,0,0,1,1,1600
0,0,0,0,0,0,1,1,802
1,0,0,0,0,0,0,0,1600
1,0,0,0,0,0,0,0,797
1,0,0,0,0,0,0,0,2300
1,0,0,0,0,0,0,0,3000
1,0,0,0,0,0,0,0,774
1,0,0,0,0,0,0,0,4100
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,1300
1,0,0,0,0,0,0,0,1200
1,0,0,0,0,0,0,0,863
1,0,0,0,0,0,0,0,9600
1,0,0,0,0,0,0,0,803
1,0,0,0,0,0,0,0,739
1,0,0,0,0,0,0,0,882
1,0,0,0,0,0,0,0,1900
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,835
1,0,0,0,0,0,0,0,4600
1,0,0,0,0,0,0,0,844
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,3300
1,0,0,0,0,0,0,0,777
1,0,0,0,0,0,0,0,5400
1,0,0,0,0,0,0,0,718
1,0,0,0,0,0,0,0,920
1,0,0,0,0,0,0,0,807
1,0,0,0,0,0,0,0,33000
1,0,0,0,0,0,0,0,1400
1,0,0,0,0,0,0,0,23500
1,0,0,0,0,0,0,0,1200
1,0,0,0,0,0,0,0,2600
0,1,0,0,0,0,0,0,1500
0,1,0,0,0,0,0,0,3800
0,1,0,0,0,0,0,0,559
0,1,0,0,0,0,0,0,848
0,1,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,1200
0,1,0,0,0,0,0,0,895
0,1,0,0,0,0,0,0,883
0,1,0,0,0,0,0,0,948
0,1,0,0,0,0,0,0,718
0,1,0,0,0,0,0,0,843
0,1,0,0,0,0,0,0,13900
0,1,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,821
0,1,0,0,0,0,0,0,5800
0,1,0,0,0,0,0,0,663
0,1,0,0,0,0,0,0,8400
0,1,0,0,0,0,0,0,1600
0,1,0,0,0,0,0,0,641
0,1,0,0,0,0,0,0,4000
0,1,0,0,0,0,0,0,50
0,1,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,4400
0,1,0,0,0,0,0,0,817
0,1,0,0,0,0,0,0,658
0,1,0,0,0,0,0,0,6500
0,1,0,0,0,0,0,0,874
0,1,0,0,0,0,0,0,843
0,1,0,0,0,0,0,0,655
0,1,0,0,0,0,0,0,808
0,1,0,0,0,0,0,0,2400
0,1,0,0,0,0,0,0,6700
0,1,0,0,0,0,0,0,8900
0,1,0,0,0,0,0,0,1300
0,1,0,0,0,0,0,0,9300
0,0,1,0,0,0,0,0,1100
0,0,1,0,0,0,0,0,613
0,0,1,0,0,0,0,0,2900
0,0,1,0,0,0,0,0,811
0,0,1,0,0,0,0,0,1800
0,0,1,0,0,0,0,0,720
0,0,1,0,0,0,0,0,708
0,0,1,0,0,0,0,0,1000
0,0,1,0,0,0,0,0,452
0,0,1,0,0,0,0,0,942
0,0,1,0,0,0,0,0,1400
0,0,1,0,0,0,0,0,4900
0,0,1,0,0,0,0,0,822
0,0,1,0,0,0,0,0,545
0,0,1,0,0,0,0,0,2100
0,0,1,0,0,0,0,0,526
0,0,1,0,0,0,0,0,582
0,0,1,0,0,0,0,0,2100
0,0,1,0,0,0,0,0,958
0,0,1,0,0,0,0,0,1800
0,0,1,0,0,0,0,0,1600
0,0,1,0,0,0,0,0,1400
0,0,1,0,0,0,0,0,3100
0,0,1,0,0,0,0,0,971
0,0,1,0,0,0,0,0,3600
0,0,1,0,0,0,0,0,3500
0,0,1,0,0,0,0,0,901
0,0,1,0,0,0,0,0,716
0,0,1,0,0,0,0,0,1100
0,0,1,0,0,0,0,0,828
0,0,1,0,0,0,0,0,987
0,0,1,0,0,0,0,0,1000
0,0,1,0,0,0,0,0,294
0,0,1,0,0,0,0,0,909
0,0,1,0,0,0,0,0,4100
0,0,1,0,0,0,0,0,2800
0,0,1,0,0,0,0,0,1400
0,0,1,0,0,0,0,0,606
0,0,1,0,0,0,0,0,957
0,0,1,0,0,0,0,0,469
0,0,1,0,0,0,0,0,682
0,0,1,0,0,0,0,0,790
0,0,0,1,0,0,0,0,861
0,0,0,1,0,0,0,0,1000
0,0,0,1,0,0,0,0,599
0,0,0,1,0,0,0,0,766
0,0,0,1,0,0,0,0,2600
0,0,0,1,0,0,0,0,1300
0,0,0,1,0,0,0,0,1000
0,0,0,1,0,0,0,0,855
0,0,0,1,0,0,0,0,13800
0,0,0,1,0,0,0,0,669
0,0,0,1,0,0,0,0,1100
0,0,0,1,0,0,0,0,373
0,0,0,1,0,0,0,0,1200
0,0,0,1,0,0,0,0,2000
0,0,0,1,0,0,0,0,8600
0,0,0,1,0,0,0,0,754
0,0,0,1,0,0,0,0,1600
0,0,0,1,0,0,0,0,595
0,0,0,1,0,0,0,0,1200
0,0,0,1,0,0,0,0,1100
0,0,0,1,0,0,0,0,1200
0,0,0,1,0,0,0,0,13500
0,0,0,1,0,0,0,0,703
0,0,0,1,0,0,0,0,955
0,0,0,1,0,0,0,0,1200
0,0,0,1,0,0,0,0,6600
0,0,0,1,0,0,0,0,673
0,0,0,0,1,0,0,0,763
0,0,0,0,1,0,0,0,958
0,0,0,0,1,0,0,0,1000
0,0,0,0,1,0,0,0,3100
0,0,0,0,1,0,0,0,949
0,0,0,0,1,0,0,0,1700
0,0,0,0,1,0,0,0,3700
0,0,0,0,1,0,0,0,5400
0,0,0,0,1,0,0,0,1300
0,0,0,0,1,0,0,0,817
0,0,0,0,1,0,0,0,812
0,0,0,0,1,0,0,0,30200
0,0,0,0,1,0,0,0,2200
0,0,0,0,1,0,0,0,4100
0,0,0,0,1,0,0,0,2700
0,0,0,0,1,0,0,0,2200
0,0,0,0,1,0,0,0,957
0,0,0,0,1,0,0,0,1100
0,0,0,0,1,0,0,0,688
0,0,0,0,1,0,0,0,747
0,0,0,0,1,0,0,0,793
0,0,0,0,1,0,0,0,8100
0,0,0,0,1,0,0,0,1200
0,0,0,0,1,0,0,0,795
0,0,0,0,1,0,0,0,2400
0,0,0,0,1,0,0,0,801
0,0,0,0,1,0,0,0,2700
0,0,0,0,1,0,0,0,2200
0,0,0,0,1,0,0,0,867
0,0,0,0,1,0,0,0,1000
0,0,0,0,1,0,0,0,1300
0,0,0,0,1,0,0,0,957
0,0,0,0,1,0,0,0,3200
0,0,0,0,1,0,0,0,789
0,0,0,0,1,0,0,0,894
0,0,0,0,1,0,0,0,813
0,0,0,0,1,0,0,0,3600
0,0,0,0,0,1,0,1,11500
0,0,0,0,0,1,0,1,3000
0,0,0,0,0,1,0,1,868
0,0,0,0,0,1,0,1,1800
0,0,0,0,0,1,0,1,4500
0,0,0,0,0,1,0,1,6400
0,0,0,0,0,1,0,1,2100
0,0,0,0,0,1,0,1,761
0,0,0,0,0,1,0,1,1200
0,0,0,0,0,1,0,1,7800
0,0,0,0,0,1,0,1,1400
0,0,0,0,0,1,0,1,1500
0,0,0,0,0,1,0,1,2000
0,0,0,0,0,1,0,1,4100
0,0,0,0,0,0,1,1,1700
0,0,0,0,0,0,1,1,8300
0,0,0,0,0,0,1,1,12200
0,0,0,0,0,0,1,1,1200
0,0,0,0,0,0,1,1,1100
0,0,0,0,0,0,1,1,6700
0,0,0,0,0,0,1,1,1400
0,0,0,0,0,0,1,1,1400
0,0,0,0,0,0,1,1,1700
1,0,0,0,0,0,0,0,1400
1,0,0,0,0,0,0,0,4600
1,0,0,0,0,0,0,0,1300
1,0,0,0,0,0,0,0,1600
1,0,0,0,0,0,0,0,5300
1,0,0,0,0,0,0,0,2600
1,0,0,0,0,0,0,0,768
1,0,0,0,0,0,0,0,1400
1,0,0,0,0,0,0,0,3400
1,0,0,0,0,0,0,0,722
1,0,0,0,0,0,0,0,5800
1,0,0,0,0,0,0,0,681
1,0,0,0,0,0,0,0,3000
1,0,0,0,0,0,0,0,636
1,0,0,0,0,0,0,0,545
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,2000
1,0,0,0,0,0,0,0,3200
1,0,0,0,0,0,0,0,2600
1,0,0,0,0,0,0,0,769
1,0,0,0,0,0,0,0,39800
1,0,0,0,0,0,0,0,2800
1,0,0,0,0,0,0,0,1800
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,1100
1,0,0,0,0,0,0,0,611
1,0,0,0,0,0,0,0,1900
1,0,0,0,0,0,0,0,844
1,0,0,0,0,0,0,0,416
1,0,0,0,0,0,0,0,7800
1,0,0,0,0,0,0,0,5700
1,0,0,0,0,0,0,0,1300
1,0,0,0,0,0,0,0,1200
1,0,0,0,0,0,0,0,1300
1,0,0,0,0,0,0,0,1400
0,1,0,0,0,0,0,0,7700
0,1,0,0,0,0,0,0,2700
0,1,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,6400
0,1,0,0,0,0,0,0,9100
0,1,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,1200
0,1,0,0,0,0,0,0,9800
0,1,0,0,0,0,0,0,537
0,1,0,0,0,0,0,0,1000
0,1,0,0,0,0,0,0,1400
0,1,0,0,0,0,0,0,2800
0,1,0,0,0,0,0,0,726
0,1,0,0,0,0,0,0,76
0,1,0,0,0,0,0,0,1300
0,1,0,0,0,0,0,0,1300
0,1,0,0,0,0,0,0,881
0,1,0,0,0,0,0,0,1100
0,1,0,0,0,0,0,0,2000
0,1,0,0,0,0,0,0,684
0,1,0,0,0,0,0,0,805
0,1,0,0,0,0,0,0,44100
0,1,0,0,0,0,0,0,582
0,1,0,0,0,0,0,0,1500
0,1,0,0,0,0,0,0,715
0,1,0,0,0,0,0,0,1300
0,1,0,0,0,0,0,0,1900
0,1,0,0,0,0,0,0,2900
0,1,0,0,0,0,0,0,1200
0,0,1,0,0,0,0,0,3900
0,0,1,0,0,0,0,0,11500
0,0,1,0,0,0,0,0,5800
0,0,1,0,0,0,0,0,1400
0,0,1,0,0,0,0,0,832
0,0,1,0,0,0,0,0,1300
0,0,1,0,0,0,0,0,981
0,0,1,0,0,0,0,0,1500
0,0,1,0,0,0,0,0,721
0,0,1,0,0,0,0,0,6000
0,0,1,0,0,0,0,0,2900
0,0,1,0,0,0,0,0,1200
0,0,1,0,0,0,0,0,960
0,0,1,0,0,0,0,0,926
0,0,1,0,0,0,0,0,1700
0,0,1,0,0,0,0,0,922
0,0,1,0,0,0,0,0,806
0,0,1,0,0,0,0,0,2800
0,0,1,0,0,0,0,0,1300
0,0,1,0,0,0,0,0,2600
0,0,1,0,0,0,0,0,1300
0,0,1,0,0,0,0,0,1600
0,0,1,0,0,0,0,0,712
0,0,1,0,0,0,0,0,1300
0,0,1,0,0,0,0,0,2200
0,0,1,0,0,0,0,0,3500
0,0,0,1,0,0,0,0,2200
0,0,0,1,0,0,0,0,1800
0,0,0,1,0,0,0,0,4800
0,0,0,1,0,0,0,0,2400
0,0,0,1,0,0,0,0,1100
0,0,0,1,0,0,0,0,1300
0,0,0,1,0,0,0,0,6200
0,0,0,1,0,0,0,0,1500
0,0,0,1,0,0,0,0,1100
0,0,0,1,0,0,0,0,2700
