data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,avg_negative_polarity,shares
0,0,0,0,0,0,-0.19861111,8300
0,0,0,0,1,0,-0.21678571,969
1,0,0,0,0,0,-0.43940973,1700
0,0,0,0,0,1,-0.2725,1000
0,0,0,0,0,1,-0.21317878,1100
0,0,0,0,0,1,-0.24751462,704
0,0,0,0,1,0,-0.125,1400
0,0,0,0,0,0,0,5300
1,0,0,0,0,0,0,9200
0,0,0,0,0,1,-0.27222222,799
1,0,0,0,0,0,-0.26666668,3600
0,0,0,0,1,0,-0.2,8500
0,0,0,0,0,1,-0.14583333,1100
0,1,0,0,0,0,0,710
0,0,0,0,1,0,-0.29722223,707
0,0,1,0,0,0,-0.293702,8000
0,1,0,0,0,0,-0.11178572,781
0,1,0,0,0,0,-0.43757936,2300
0,0,0,0,1,0,-0.22453475,1400
0,0,1,0,0,0,-0.09166667,592
0,0,0,0,1,0,-0.15,1300
0,1,0,0,0,0,-0.125,430
0,0,0,1,0,0,-0.1675,1100
0,0,0,0,1,0,-0.175,1400
1,0,0,0,0,0,-0.24010417,4100
0,0,0,0,0,1,-0.29305556,3700
0,0,0,1,0,0,-0.19420426,767
0,0,0,0,0,0,-0.3,3100
0,0,0,0,0,1,-0.30833334,542
0,1,0,0,0,0,0,916
0,0,1,0,0,0,-0.15069444,1200
0,1,0,0,0,0,-0.3126384,719
0,1,0,0,0,0,-0.18611111,1300
0,1,0,0,0,0,-0.33592638,1500
0,1,0,0,0,0,-0.42222223,2800
0,0,0,0,0,0,0,2800
0,0,0,1,0,0,-0.2609127,1000
0,0,0,1,0,0,-0.36517859,2300
0,0,1,0,0,0,-0.108333334,2200
0,0,0,0,0,0,-0.34555554,2300
0,0,0,0,0,1,-0.29444444,978
0,0,0,0,1,0,-0.23185764,1100
0,0,0,0,0,1,-0.41481483,1000
1,0,0,0,0,0,-0.33796296,2400
0,0,0,0,0,1,-0.26765874,978
0,0,0,0,0,0,-0.39166668,1900
0,0,0,0,0,0,-0.5,1300
0,0,0,0,0,0,-0.22083333,1600
0,1,0,0,0,0,-0.19603175,882
0,1,0,0,0,0,-0.42916667,14500
0,1,0,0,0,0,-0.21851853,1600
0,1,0,0,0,0,-0.35072464,2200
0,0,0,0,0,1,0,895
0,0,0,0,0,1,0,1000
0,1,0,0,0,0,-0.33859447,3400
0,0,0,0,0,1,-0.23833333,3000
0,0,0,0,0,0,-0.73333335,2200
0,1,0,0,0,0,-0.13092758,1400
0,0,0,0,0,0,-0.37675437,2000
0,0,0,0,0,1,-0.20419799,946
0,0,1,0,0,0,-0.26934522,1100
0,0,0,0,0,1,-0.195,6400
0,0,1,0,0,0,-0.5125,1400
0,1,0,0,0,0,-0.4375337,3400
0,1,0,0,0,0,-0.5506757,2400
0,0,1,0,0,0,-0.24982639,32800
0,0,0,0,1,0,-0.24791667,1600
0,0,0,0,0,0,-0.3939815,1100
0,0,0,0,0,0,-0.39791667,3800
0,0,0,0,0,0,-0.34444445,1700
0,1,0,0,0,0,-0.59151137,768
0,0,0,0,1,0,-0.2196712,492
0,1,0,0,0,0,-0.32389456,556
0,1,0,0,0,0,-0.25777778,603
0,0,0,0,0,0,-0.4,4500
0,1,0,0,0,0,-0.3189394,1200
0,0,0,0,0,1,-0.26666668,832
0,1,0,0,0,0,-0.55,824
0,1,0,0,0,0,-0.17424944,840
0,1,0,0,0,0,-0.36666667,767
0,0,0,0,0,0,-0.40452898,2500
0,1,0,0,0,0,-0.2608443,964
0,0,1,0,0,0,-0.15,2300
0,0,0,0,0,1,-0.18333334,766
0,0,0,0,0,1,-0.22314815,2900
0,0,0,0,0,1,-0.17210884,577
0,0,0,0,0,1,-0.34583333,943
0,1,0,0,0,0,-0.4201389,39100
0,0,0,0,1,0,-0.18069728,1700
0,0,0,0,0,0,0,21400
0,0,0,0,0,0,-0.125,8800
0,0,0,0,0,1,-0.26364735,1100
0,0,0,0,0,0,0,1600
0,0,1,0,0,0,-0.35,49000
0,0,1,0,0,0,-0.3000372,7900
0,0,0,0,1,0,0,1000
0,0,0,0,0,0,0,13800
0,0,0,0,0,1,-0.14930555,11500
0,0,0,0,0,1,-0.33333334,926
0,0,0,0,1,0,-0.15,11800
0,0,0,0,0,1,-0.1875,1400
0,1,0,0,0,0,-0.28333333,590
0,0,0,0,0,0,0,3000
0,1,0,0,0,0,-0.19388889,696
0,0,1,0,0,0,-0.425,945
0,0,0,0,0,1,-0.28333333,300
0,0,0,0,0,0,-0.5090278,17300
1,0,0,0,0,0,-0.302193,3000
0,0,0,0,0,0,0,9200
0,1,0,0,0,0,-0.3825,840
0,1,0,0,0,0,-0.25,55600
0,1,0,0,0,0,-0.37777779,682
0,1,0,0,0,0,-0.4,1200
0,0,0,0,0,1,-0.2,914
0,0,0,0,0,1,-0.19375,776
0,0,0,0,0,1,-0.21463676,1700
0,0,0,0,1,0,-0.1982253,1900
0,0,0,0,1,0,-0.21666667,21200
0,0,0,0,1,0,-0.12962963,958
0,0,0,0,0,1,-0.27260417,2900
0,0,0,0,0,1,0,725
0,0,1,0,0,0,-0.15414862,2100
0,0,0,0,0,1,-0.30849206,819
0,0,1,0,0,0,-0.295,99
0,0,0,0,0,0,-0.43935186,1400
0,0,0,0,1,0,-0.1,2300
0,0,0,0,0,1,-0.32708332,816
0,0,0,0,0,0,-0.34444445,1600
0,1,0,0,0,0,-0.5,605
0,0,0,0,1,0,-0.05,1300
0,0,0,0,1,0,-0.18333334,2200
0,0,0,0,0,1,-0.33326718,918
0,0,0,0,0,1,-0.16698413,1300
0,0,0,0,0,1,-0.16622671,701
0,0,0,0,0,0,-0.29305556,4300
0,1,0,0,0,0,-0.2,863
0,0,0,0,0,1,-0.3,685
0,0,0,0,0,1,-0.175,547
0,0,0,0,1,0,-0.3236111,687
0,0,1,0,0,0,-0.33888888,5900
0,1,0,0,0,0,-0.19428572,698
0,0,0,0,1,0,-0.4,5100
0,1,0,0,0,0,-0.359985,1700
0,0,0,0,0,1,-0.3376984,926
0,0,0,0,1,0,-0.275,1800
0,0,0,0,1,0,-1,4500
0,0,0,0,0,1,-0.175,5000
0,0,0,0,0,1,-0.24305555,812
0,1,0,0,0,0,-0.17333333,1300
0,1,0,0,0,0,-0.275,945
1,0,0,0,0,0,-0.19444445,2500
0,1,0,0,0,0,-0.437987,772
0,0,0,0,0,1,-0.26083332,1500
0,0,1,0,0,0,-0.33333334,886
0,0,0,0,1,0,-0.31919193,1300
0,1,0,0,0,0,-0.43124238,1700
0,1,0,0,0,0,-0.28855246,968
0,1,0,0,0,0,-0.32090455,877
0,0,0,0,0,1,-0.116071425,49
0,0,0,0,0,1,-0.14318182,2100
1,0,0,0,0,0,-0.1,1300
0,0,0,0,1,0,-0.26635802,6200
1,0,0,0,0,0,-0.16666667,3200
0,0,0,0,0,0,0,1600
0,1,0,0,0,0,0,1100
0,1,0,0,0,0,-0.21875,1100
0,0,0,0,1,0,-0.31416667,1800
0,1,0,0,0,0,-0.1375,1200
0,1,0,0,0,0,-0.1279762,1800
0,0,0,0,0,1,-0.22020201,1300
0,0,1,0,0,0,-0.19107144,3300
0,0,0,0,0,1,-0.34603176,1100
0,0,0,0,0,1,-0.24422222,822
0,0,1,0,0,0,-0.22619048,940
0,0,0,0,1,0,-0.6,1600
0,0,0,0,1,0,-0.36,758
0,0,0,0,0,0,-0.25,8500
0,1,0,0,0,0,-0.3631579,1900
0,1,0,0,0,0,-0.215,38700
0,1,0,0,0,0,-0.4194041,569
0,0,0,0,0,1,-0.31064814,982
0,0,0,0,1,0,-0.45555556,7000
0,1,0,0,0,0,-0.26712963,1100
0,1,0,0,0,0,-0.2203125,691
0,0,0,0,0,1,-0.15,658
0,1,0,0,0,0,-0.34444445,1200
0,0,0,0,0,1,-0.26565656,110
0,0,0,0,0,0,-0.38986608,11100
0,0,1,0,0,0,-0.16303419,1200
1,0,0,0,0,0,-0.31305555,1900
0,0,0,0,1,0,0,921
0,0,0,0,1,0,-0.125,2600
0,0,0,0,1,0,-0.38604167,1300
0,1,0,0,0,0,-0.28156185,3500
0,0,1,0,0,0,-0.2794872,2100
0,0,0,0,0,1,-0.21959065,858
0,0,0,0,0,1,-0.16264881,587
0,0,0,0,0,0,0,833
0,0,0,0,1,0,-0.18598485,799
0,1,0,0,0,0,0,19300
0,0,1,0,0,0,-0.225,507
0,0,0,0,1,0,-0.5875,629
0,0,0,0,1,0,-0.20833333,5600
0,1,0,0,0,0,-0.35436508,910
0,1,0,0,0,0,-0.27104166,667
0,0,0,0,0,1,-0.1978022,4500
0,0,0,0,1,0,-0.24868827,1400
0,0,0,0,1,0,-0.16666667,719
0,0,0,0,0,0,-0.24625,815
0,0,0,0,0,1,-0.22424242,1100
0,1,0,0,0,0,-0.38882747,1200
0,0,0,0,1,0,-0.17638889,1700
0,0,0,0,1,0,-0.13958333,1500
0,0,0,1,0,0,-0.345,3300
0,0,0,0,1,0,-0.23916666,1000
0,1,0,0,0,0,-0.4020723,2000
0,0,0,0,0,1,-0.3046875,56
0,0,0,0,0,1,-0.14027777,3700
0,0,1,0,0,0,-0.27878788,1000
0,0,0,0,1,0,-0.1223356,1100
0,0,0,0,0,0,-0.50147057,1700
0,0,0,0,1,0,-0.18,2500
0,1,0,0,0,0,-0.41756913,413
0,0,1,0,0,0,-0.08888889,1400
0,0,0,0,0,1,-0.23478836,1100
0,0,0,0,1,0,-0.291453,621
0,0,1,0,0,0,-0.14,946
0,0,0,0,0,1,-0.3875,1000
1,0,0,0,0,0,-0.17277777,860
0,0,0,1,0,0,-0.38272145,2400
0,1,0,0,0,0,-0.34194386,551
0,0,0,0,0,1,-0.23715279,1200
0,0,0,0,0,0,0,1200
0,0,0,0,0,1,-0.22761905,4300
0,0,0,0,0,0,0,4000
0,0,0,0,0,0,0,1100
0,0,0,0,0,0,-0.5875,6600
0,1,0,0,0,0,0,1200
1,0,0,0,0,0,-0.28371212,2900
0,0,0,0,0,0,-0.24771826,2600
0,0,0,0,1,0,-0.2935374,820
0,0,0,0,1,0,-0.16517857,812
0,0,0,0,0,1,-0.17666666,544
0,0,0,0,1,0,-0.20714286,827
0,1,0,0,0,0,0,10900
1,0,0,0,0,0,-0.17309028,1200
0,0,0,0,0,1,-0.31909722,667
0,0,0,0,1,0,-0.20625,2000
0,0,0,0,1,0,-0.2609747,1900
0,0,0,0,1,0,-0.34444445,1400
0,0,0,0,0,0,-0.35714287,7600
0,0,0,0,0,1,-0.23707265,2100
0,1,0,0,0,0,-0.125,183
0,0,0,1,0,0,-0.28392857,1100
0,0,0,0,0,1,-0.5,6800
0,0,1,0,0,0,-0.4,1100
1,0,0,0,0,0,-0.2898424,4600
0,1,0,0,0,0,-0.20959596,2100
0,0,1,0,0,0,-0.21845238,2400
0,0,0,0,0,0,-0.35277778,8500
0,1,0,0,0,0,-0.41590908,1000
0,0,1,0,0,0,-0.24375,6900
0,0,0,0,0,1,-0.2015873,928
0,0,0,0,1,0,-0.33472222,2600
0,1,0,0,0,0,-0.4102891,974
0,0,0,0,1,0,-0.2375,1900
0,0,0,0,1,0,-0.1388889,1000
0,1,0,0,0,0,-0.38809523,1100
0,0,0,0,0,1,-0.29547903,1000
0,0,0,0,1,0,-0.23523809,11600
0,0,0,0,0,0,0,7100
0,0,1,0,0,0,-0.05,1400
0,0,1,0,0,0,-0.32792896,3100
0,0,0,0,0,1,-0.2085601,605
0,0,0,0,0,1,-0.36642858,108400
0,0,0,0,0,1,-0.21527778,1200
0,0,0,1,0,0,-0.125,1900
0,1,0,0,0,0,-0.1775,389
0,0,0,0,0,1,-0.3,1300
0,0,0,0,1,0,-0.25694445,2700
0,0,0,0,0,0,-0.39166668,29800
0,0,1,0,0,0,-0.4,916
0,0,0,0,0,0,0,6300
0,1,0,0,0,0,-0.30837515,1100
0,1,0,0,0,0,-0.2935185,5500
0,0,1,0,0,0,-0.359375,457
0,0,0,0,0,1,-0.28333333,634
0,0,1,0,0,0,-0.2799577,889
0,0,1,0,0,0,-0.35,994
0,1,0,0,0,0,-0.2636995,10000
0,0,0,0,0,0,0,2500
0,0,1,0,0,0,-0.15277778,650
0,0,0,0,1,0,-0.3,6000
0,0,0,0,1,0,-0.19848485,13300
0,0,0,0,1,0,-0.15555556,2800
0,0,0,0,1,0,-0.17142858,4700
0,0,0,0,1,0,-0.20984848,5000
0,0,1,0,0,0,-0.25416666,1300
0,0,0,0,0,1,-0.25190476,2400
0,0,0,0,0,1,-0.27063492,1000
0,0,0,0,1,0,-0.2712963,1900
0,0,0,0,1,0,-0.15277778,2500
0,0,0,0,0,0,0,1700
0,0,0,0,1,0,-0.1,11600
0,1,0,0,0,0,-0.775,1200
0,1,0,0,0,0,-0.25925925,1200
0,1,0,0,0,0,-0.28928572,777
0,0,1,0,0,0,-0.2638889,646
0,1,0,0,0,0,-0.37333333,4000
0,0,0,0,1,0,-0.3,1000
0,0,0,0,0,0,-0.29097223,1500
0,0,0,0,0,0,-0.49583334,471
0,0,0,0,0,1,-0.23639455,3200
0,0,1,0,0,0,-0.19166666,1300
0,1,0,0,0,0,0,49
0,0,0,0,0,1,-0.31150794,1000
0,0,0,0,0,1,-0.22579364,843
0,0,1,0,0,0,-0.26055557,3100
0,0,0,0,0,0,0,4600
0,1,0,0,0,0,-0.36236772,734
0,0,0,0,0,1,-0.16277473,516
0,0,0,0,0,1,-0.20614035,1000
0,0,0,0,0,1,-0.2125,758
0,0,1,0,0,0,-0.3125,1200
0,1,0,0,0,0,0,1500
0,0,0,0,0,1,-0.32899305,502
0,1,0,0,0,0,-0.13333334,1500
0,0,0,0,0,1,-0.18928571,524
0,0,0,0,1,0,-0.17276077,1400
0,0,0,0,0,0,-0.30833334,57100
0,1,0,0,0,0,-0.25104168,661
0,0,0,0,0,1,-0.25,6000
0,0,0,0,0,1,0,1400
0,0,0,0,0,1,-0.227657,707
0,0,0,0,0,1,-0.30957264,708
0,0,0,0,1,0,-0.16361111,1200
0,0,1,0,0,0,-0.46166667,1300
0,0,0,0,0,1,-0.15522487,2800
0,0,0,0,0,1,-0.43294573,1300
1,0,0,0,0,0,-0.36875,826
0,0,0,0,1,0,-0.09691358,2000
0,1,0,0,0,0,-0.075,1200
0,1,0,0,0,0,-0.3,493
0,0,0,0,0,1,-0.12936507,2400
0,0,0,0,0,1,-0.33171296,381
0,0,0,0,0,1,-0.16944444,1500
0,0,0,0,0,1,-0.38754252,1400
0,0,0,0,0,1,-0.29936868,802
0,0,0,1,0,0,-0.275,1200
0,0,0,0,0,1,-0.39437228,2700
0,0,0,0,0,0,0,3800
0,0,1,0,0,0,-0.14583333,3800
0,1,0,0,0,0,-0.32333332,658
0,0,0,0,0,0,-0.23993056,7500
0,0,0,0,0,1,-0.425,721
0,0,0,0,1,0,-0.2710498,2100
0,0,0,0,0,1,-0.1,2100
0,0,0,0,1,0,0,822
0,0,1,0,0,0,-0.38838384,698
0,1,0,0,0,0,-0.3156893,1100
0,0,1,0,0,0,-0.2,2300
0,0,1,0,0,0,-0.26805556,1300
0,1,0,0,0,0,-0.285,3600
0,0,0,0,0,1,-0.26046512,1000
1,0,0,0,0,0,-0.4484375,2000
0,0,0,0,0,0,-0.40833333,37900
0,0,0,0,1,0,-0.34375,1500
0,0,0,0,0,1,-0.23571429,59
0,0,0,0,0,1,-0.45262346,2400
0,1,0,0,0,0,-0.52,946
0,0,0,0,0,0,-0.58928573,4600
0,0,0,0,0,1,-0.3167544,1200
0,0,0,0,0,1,-0.2,3700
0,1,0,0,0,0,-0.25833333,1700
0,0,0,0,0,1,-0.16157408,748
0,1,0,0,0,0,-0.30590278,1200
0,0,0,0,0,1,-0.22377451,1600
0,1,0,0,0,0,-0.30416667,980
0,1,0,0,0,0,-0.19871795,5400
0,1,0,0,0,0,-0.21666667,850
0,0,0,0,0,1,-0.21673976,6100
0,0,0,0,0,1,-0.12964286,1600
0,0,1,0,0,0,-0.125,2300
1,0,0,0,0,0,-0.24166666,1100
0,0,0,0,0,0,0,1000
1,0,0,0,0,0,-0.24791667,2000
0,0,1,0,0,0,-0.13167989,2900
0,1,0,0,0,0,-0.159375,2000
0,1,0,0,0,0,-0.42009637,51900
0,1,0,0,0,0,-0.15833333,780
0,0,0,0,1,0,-0.25,1900
0,0,0,0,0,1,-0.5218954,2000
0,0,1,0,0,0,-0.21483918,3900
0,0,0,0,0,0,-0.1,1800
0,0,0,0,1,0,-0.5,648
0,0,0,0,0,1,-0.16875,2700
0,0,0,0,0,0,0,974
0,1,0,0,0,0,-0.31041667,3400
0,0,1,0,0,0,0,5200
0,0,1,0,0,0,-0.29548612,8800
0,0,0,0,1,0,-0.18035714,1500
0,1,0,0,0,0,-0.452451,481
0,1,0,0,0,0,-0.3340064,1300
0,0,0,0,0,1,-0.24880953,1000
0,1,0,0,0,0,-0.5,2100
0,0,1,0,0,0,-0.18958333,2900
0,1,0,0,0,0,-0.06507937,1200
0,0,0,0,0,1,-0.33425927,894
0,0,0,0,1,0,-0.3765625,2800
0,0,1,0,0,0,-0.4,1100
0,1,0,0,0,0,-0.20128205,971
0,0,1,0,0,0,0,889
0,0,1,0,0,0,-0.20339507,2000
0,0,0,0,0,0,-0.38402778,5800
0,0,0,0,1,0,-0.13459384,3800
0,0,0,0,1,0,-0.24760537,4700
0,0,0,0,0,0,0,905
0,0,0,0,0,0,-0.15833333,1700
0,1,0,0,0,0,-0.32055557,3900
0,0,0,0,0,1,-0.27738094,786
0,0,0,0,0,1,-0.26041666,2000
0,0,1,0,0,0,-0.14166667,1800
0,0,0,0,1,0,-0.1219246,6200
0,0,0,0,0,1,-0.4059524,18500
0,0,0,0,0,1,-0.225,1400
0,1,0,0,0,0,-0.38809523,597
0,0,0,0,1,0,-0.31944445,1500
0,0,1,0,0,0,0,5400
0,0,0,0,0,1,-0.21851853,777
0,0,0,0,0,0,0,10200
0,1,0,0,0,0,-0.3041797,884
0,0,0,0,0,1,-0.23571429,738
0,1,0,0,0,0,-0.43,630
0,0,0,0,0,1,-0.28754961,929
0,0,1,0,0,0,-0.325,923
0,0,0,0,1,0,-0.29573682,3300
0,0,0,0,0,1,-0.2,732
0,0,0,0,0,1,-0.34,1100
0,1,0,0,0,0,-0.41,1000
0,0,0,0,0,0,0,669
0,0,0,0,1,0,-0.29583332,2200
0,0,1,0,0,0,-0.23571429,4500
0,0,0,0,0,0,0,776
0,0,0,0,0,0,-0.05,12300
0,0,0,0,0,0,0,8000
0,0,0,0,0,1,-0.2,4500
0,0,0,1,0,0,-0.25615078,1700
0,0,0,0,0,0,-0.32619047,9300
0,0,0,0,0,1,-0.17777778,545
0,0,0,0,0,1,0,1300
0,1,0,0,0,0,-0.20631313,878
0,1,0,0,0,0,-0.24444444,3800
0,0,0,0,0,0,-0.35902777,1300
0,0,0,0,0,0,-0.30818453,741
0,1,0,0,0,0,0,1600
0,0,0,0,0,0,-0.5240741,1700
0,0,0,0,0,1,-0.18611111,776
0,0,0,0,0,0,-0.6,2300
0,0,0,0,1,0,-0.21338384,1600
0,1,0,0,0,0,-0.15,808
0,0,0,0,0,1,-0.16730769,685
0,0,0,0,0,0,-0.8,3600
0,0,0,0,0,1,-0.22818363,600
0,0,0,0,0,1,-0.48333332,5000
0,1,0,0,0,0,0,3800
0,0,0,0,0,1,-0.28833333,1700
0,1,0,0,0,0,-0.1625,3200
0,1,0,0,0,0,-0.3362434,992
1,0,0,0,0,0,-0.22451924,1800
0,0,1,0,0,0,-0.23863636,3600
0,0,0,0,0,1,-0.15555556,3800
0,0,0,0,0,1,-0.34535024,2200
0,1,0,0,0,0,-0.2,728
0,0,0,0,0,1,-0.5083333,5100
0,0,0,0,0,1,-0.23958333,940
0,0,1,0,0,0,-0.20902778,1800
0,0,1,0,0,0,0,43200
0,0,0,0,0,1,-0.6166667,980
0,0,0,0,0,1,-0.31875,1900
0,1,0,0,0,0,-0.33939394,1200
0,1,0,0,0,0,-0.16984127,783
0,0,1,0,0,0,-0.20833333,3400
0,0,0,0,1,0,-0.20297758,3100
0,0,0,0,0,0,-0.359375,25200
0,0,0,0,0,1,-0.24,864
0,0,1,0,0,0,-0.23194444,2700
0,0,0,0,0,1,0,682
0,1,0,0,0,0,-0.2359127,996
0,0,0,0,0,1,-0.3795139,1000
0,0,1,0,0,0,-0.16428572,8000
0,0,0,0,0,1,0,986
0,0,0,0,0,1,-0.45,6200
0,0,0,0,0,1,-0.29623017,1500
0,0,0,1,0,0,-0.1125,1500
0,0,0,0,1,0,-0.11904762,1400
0,0,1,0,0,0,-0.071428575,1100
0,1,0,0,0,0,-0.34055555,528
0,0,0,0,0,0,-0.28928572,5200
0,0,0,0,0,1,-0.26319444,16200
0,1,0,0,0,0,-0.13541667,565
0,0,0,1,0,0,-0.27339286,2800
0,0,0,0,1,0,0,3600
0,0,0,0,0,0,-0.28444445,5500
0,0,0,0,0,1,-0.25128204,781
0,1,0,0,0,0,-0.40416667,2100
0,0,0,0,0,0,0,6100
0,0,0,0,0,0,0,30600
0,0,0,0,1,0,-0.125,1900
0,0,0,0,0,1,-0.12291667,480
0,0,0,0,0,0,0,1800
0,0,0,0,0,0,-0.8333333,2000
0,0,1,0,0,0,-0.18796296,1800
0,1,0,0,0,0,-0.36666667,291
0,1,0,0,0,0,-0.3339506,6900
0,0,0,0,0,0,-0.40357143,6800
0,1,0,0,0,0,-0.21762821,1100
0,0,0,0,1,0,-0.28214285,2600
0,0,1,0,0,0,-0.487,4400
0,0,0,0,0,1,-0.26197478,973
0,0,0,1,0,0,-0.16666667,2600
0,0,0,0,0,1,-0.13842593,15200
0,1,0,0,0,0,-0.49305555,669
0,0,1,0,0,0,-0.22916667,544
0,1,0,0,0,0,-0.39796075,694
0,0,0,0,0,1,-0.30333334,695
0,0,0,0,1,0,-0.22839506,3900
0,0,0,0,0,0,-0.17687075,10500
0,0,0,0,0,0,0,2100
0,0,0,0,0,0,-0.29731482,623
0,0,0,0,0,1,-0.23888889,1100
0,1,0,0,0,0,-0.26825398,996
0,0,0,0,0,1,0,672
0,0,1,0,0,0,-0.2375,1600
0,0,0,0,0,1,-0.26055557,1500
0,0,0,0,0,0,-0.35,776
0,1,0,0,0,0,-0.30660105,4200
0,0,0,0,0,0,-1,1400
0,1,0,0,0,0,-0.125,745
1,0,0,0,0,0,-0.1625,13400
0,0,0,0,1,0,-0.23111111,1100
0,0,1,0,0,0,-0.2420228,4300
0,1,0,0,0,0,-0.42926756,1100
0,0,0,0,0,1,-0.6,574
0,0,1,0,0,0,-0.31527779,1100
0,0,0,0,0,1,-0.41926384,884
0,1,0,0,0,0,-0.33333334,1700
0,0,0,0,1,0,-0.28028274,7300
0,0,0,0,0,1,-0.11904762,524
0,1,0,0,0,0,-0.25,647
0,0,0,0,1,0,-0.335,2400
0,0,0,0,0,0,0,1300
0,0,0,0,1,0,-0.40462962,2100
0,0,1,0,0,0,-0.09583333,1100
0,0,0,0,0,0,-0.125,916
0,0,0,1,0,0,-0.1875,3300
0,0,0,0,0,1,-0.16388889,2600
0,0,0,0,0,0,0,2200
0,0,0,0,1,0,-0.16022727,1800
0,0,1,0,0,0,-0.18753968,1400
0,0,0,0,1,0,-0.34479168,1300
0,0,0,0,0,1,-0.385,1100
0,1,0,0,0,0,-0.2,997
0,0,0,0,0,1,-0.27333334,3100
0,0,0,0,0,1,-0.17916666,1900
0,0,0,0,0,0,-0.19880952,6400
0,1,0,0,0,0,-0.28846154,796
0,1,0,0,0,0,-0.26867285,755
0,1,0,0,0,0,-0.36970487,1100
0,0,0,0,0,1,-0.13541667,802
0,0,0,0,0,1,-0.23080356,619
1,0,0,0,0,0,-0.20895062,2200
0,1,0,0,0,0,-0.44157037,1700
0,0,0,0,0,1,-0.22375,1200
0,0,0,0,0,1,-0.30042735,1100
0,1,0,0,0,0,-0.3379762,3900
0,0,0,0,1,0,-0.29081634,2800
0,1,0,0,0,0,-0.35568476,1900
0,0,0,0,0,0,-0.3638889,905
0,0,0,0,0,1,-0.19333333,828
0,0,0,0,0,0,-0.3856996,11500
0,1,0,0,0,0,-0.56,4200
0,1,0,0,0,0,-0.20208333,742
0,0,0,0,0,1,-0.18541667,1300
0,0,0,0,1,0,-0.33333334,1800
0,0,0,0,0,1,0,3000
0,0,0,0,0,1,-0.25892857,1300
0,0,0,0,0,1,-0.23454106,1200
0,1,0,0,0,0,-0.30444443,3300
0,0,1,0,0,0,-0.22324562,3500
0,1,0,0,0,0,-0.31339285,1400
0,1,0,0,0,0,-0.3566258,2800
0,0,0,0,1,0,-0.275,1100
0,0,0,0,1,0,-0.2275,1600
0,0,0,0,0,0,-0.0875,4900
0,0,0,0,0,1,-0.26021826,2100
0,1,0,0,0,0,-0.35555556,763
0,0,0,0,0,1,-0.21789216,1200
0,0,0,0,0,1,-0.1672427,1400
0,0,0,0,0,1,-0.22777778,8400
0,0,0,0,0,0,0,3100
0,0,0,0,0,0,-0.2566468,1900
0,1,0,0,0,0,-0.14444445,770
0,0,0,0,1,0,-0.24679816,1600
0,1,0,0,0,0,-0.22132353,777
0,1,0,0,0,0,-0.22208333,1100
0,0,0,0,0,1,-0.26492348,1300
0,0,0,0,1,0,-0.240625,1100
0,0,0,0,1,0,-0.3469697,2100
0,0,0,0,1,0,-0.18263888,905
0,0,0,0,0,1,-0.15918803,827
0,0,0,0,0,0,0,231
0,0,0,0,0,1,-0.1829932,4900
0,0,0,0,0,0,-0.46785715,4600
0,1,0,0,0,0,-0.27380288,900
0,0,0,0,1,0,-0.2,1700
0,0,1,0,0,0,-0.29270834,2400
0,0,0,0,0,0,-0.38333333,3300
0,0,0,0,0,1,-0.26522633,930
0,0,0,0,1,0,-0.13333334,3400
0,0,0,0,0,0,-0.26527777,793
0,0,0,0,0,1,-0.30059522,1100
0,0,0,0,1,0,-0.22222222,893
0,0,0,0,0,0,0,1100
0,0,1,0,0,0,-0.2,1100
0,0,0,0,1,0,-0.28697917,9900
0,0,0,0,0,0,0,396
0,0,0,0,0,0,-0.28392857,671
0,0,1,0,0,0,-0.3447531,1400
0,0,0,0,0,1,-0.16921297,452
0,0,0,0,0,1,-0.428125,1100
0,1,0,0,0,0,-0.28125,1100
0,0,1,0,0,0,-0.28333333,717
0,0,1,0,0,0,-0.2066617,3400
0,0,0,0,0,0,-0.15555556,1300
0,1,0,0,0,0,-0.275,974
0,1,0,0,0,0,-0.27963564,1300
0,0,0,0,0,1,-0.3231812,1300
0,0,0,0,1,0,-0.14246032,4600
0,0,0,0,1,0,-0.26167583,8100
0,0,0,0,0,1,-0.3094203,859
0,1,0,0,0,0,-0.3718254,849
0,0,1,0,0,0,-0.38,2100
0,0,0,0,1,0,-0.2653846,3400
0,0,0,0,1,0,-0.13125,1300
0,0,0,0,0,1,-0.3363591,963
0,1,0,0,0,0,-0.15925926,986
0,0,0,0,1,0,-0.25357142,634
0,1,0,0,0,0,0,4200
0,0,0,0,0,1,0,5600
0,0,1,0,0,0,-0.23015873,1100
0,0,0,0,0,1,-0.35,375
0,0,0,0,0,0,-0.3705357,25500
0,0,0,0,0,1,-0.253125,333
0,1,0,0,0,0,0,516
0,0,0,0,0,1,-0.23838384,1200
0,0,0,0,0,0,0,1300
0,0,0,0,0,1,-0.32710624,997
0,1,0,0,0,0,-0.375,841
0,0,0,0,0,0,0,424
0,0,0,1,0,0,-0.125,1800
0,0,1,0,0,0,-0.17777778,2300
0,0,1,0,0,0,-0.2,2600
0,1,0,0,0,0,-0.23705357,1000
0,0,0,0,1,0,-0.20462963,1000
0,0,0,0,0,0,-0.43333334,4500
0,0,0,0,1,0,-0.1375,2600
0,0,0,0,0,1,0,908
0,0,0,0,1,0,-0.30944446,1700
0,0,0,0,0,1,-0.38380954,962
0,1,0,0,0,0,-0.6486111,880
